id	text
Psychology_tweet_92_p$Psychology_tweet_91_r$Psychology_tweet_75_p$Psychology_tweet_125_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our HR estimates for ASD are therefore most likely conservative. As with the missing circumcisions performed by religious circumcisers, such non-differential exposure misclassification will most likely produce conservative estimates of any real difference in ASD risk between circumcised and intact boys. Reassuringly, our robustness analysis in which we restricted the observation period to 1994-2003, when ritual circumcisions and ASD outcomes were covered, revealed a stronger association of ritual circumcision with ASD risk (HR ¼ 1.62) than in the main analysis (HR ¼ 1.46).""><b>Finding A:</b></span> As with the missing circumcisions performed by religious circumcisers, such non-differential exposure misclassification will most likely produce conservative estimates of any real difference in ASD risk between circumcised and intact boys.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Learning a lot about sleep from @username. Naps and sleep are very important for young children to enhance emotional memory. Even more reasons for a daytime siesta. ""><b>Finding B:</b></span> Learning a lot about sleep from @username. Naps and sleep are very important for young children to enhance emotional memory. Even more reasons for a daytime siesta. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our results provide strong initial evidence that these alterations arise from delays in typical maturational patterns. Our results invite further investigation into the neurobiological mechanisms in ADHD that produce delays in development of large-scale networks. We found significant and specific maturational lag in connections within default mode network (DMN) and in DMN interconnections with two task positive networks (TPNs): frontoparietal network and ventral attention network.""><b>Finding C:</b></span> Our results invite further investigation into the neurobiological mechanisms in ADHD that produce delays in development of large-scale networks.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Participants were Hispanic (32.6%), white (28.8%), African American (26.0%), and other (12.7%). Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96). There was no significant association by sex (c 2 [3] = 3.52, P = .32), ethnicity (c 2 = 15.86, P =.07), or parental education (c 2 = 9.38, P = .40) differences in terms of corporal punishment (Table II) .""><b>Finding D:</b></span> Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96)."
Psychology_229_p$Psychology_239_r$Psychology_434_r$Psychology_tweet_259_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Change in memory accuracy also did not differ when probed after a nap compared to the change in memory accuracy after an interval awake. However, when memory was probed again following overnight sleep, the change in memory accuracy was greater if the child napped the previous day. Greater nap slow wave activity was associated with greater memory decay during the nap.""><b>Finding A:</b></span> However, when memory was probed again following overnight sleep, the change in memory accuracy was greater if the child napped the previous day.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The ad has to be plausible to the consumer for it have any effect,"" Reczek said. While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them. ""If you\'re a person who goes out hiking occasionally and you see a behaviorally targeted ad for hiking boots that suggests you\'re rugged and outdoorsy, our results suggest you will feel more outdoorsy and then be more likely to buy that product,"" Reczek said.""><b>Finding B:</b></span> While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The study, conducted by Weiss, and clinical developmental psychology PhD candidates Stephanie Brown-Lavoie and Michelle Viecili, found that the lack of sexual knowledge in adults with autism played a role in increasing the risk of sexual victimization -- experiences of sexual coercion, unwanted sexual contact, attempted rape or rape. Of the 95 participants with ASD, 78 per cent reported at least one occurrence of sexual victimization compared to 47.4 per cent of the 117 adults without ASD who participated in the study. Brown-Lavoie points out that the study participants were asked about specific situations, not just a general ""have you been sexually victimized"" question.""><b>Finding C:</b></span> Of the 95 participants with ASD, 78 per cent reported at least one occurrence of sexual victimization compared to 47.4 per cent of the 117 adults without ASD who participated in the study.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In the cohort born between 1926 and 1943, the hazard of developing dementia was 1.68 times higher (hazard ratio [HR] = 1.68 [95% CI, 1.05-2.86]) for those in the lowest wealth quintile compared with those in the highest quintile, independent of education, index of multiple deprivation, and health indicators. Higher hazards were also observed for those in the second-highest quintile of index of multiple deprivation (HR = 1.62 [95% CI, 1.06-2.46]) compared with those in the lowest (least deprived) quintile. In an English nationally representative sample, the incidence of dementia appeared to be socioeconomically patterned primarily by the level of wealth.""><b>Finding D:</b></span> Higher hazards were also observed for those in the second-highest quintile of index of multiple deprivation (HR = 1.62 [95% CI, 1.06-2.46]) compared with those in the lowest (least deprived) quintile."
Psychology_89_p$Psychology_503_r$Psychology_tweet_119_p$Psychology_124_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Even after controlling for sex, ethnicity, age, parental education, and child physical abuse, childhood corporal punishment was associated significantly with physical dating violence perpetration (aOR 1.29, 95% CI 1.02-1.62). The finding that childhood corporal punishment was associated with perpetration of young adult physical dating violence, even after controlling for several demographic variables and childhood physical abuse, adds to the growing literature demonstrating deleterious outcomes associated with corporal punishment. (J Pediatr 2018;194:233-7).""><b>Finding A:</b></span> The finding that childhood corporal punishment was associated with perpetration of young adult physical dating violence, even after controlling for several demographic variables and childhood physical abuse, adds to the growing literature demonstrating deleterious outcomes associated with corporal punishment.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""We found that surprising because we weren\'t certain participants would self report that. While it\'s true that people are generally averse to harming others, the bottom line is that people don\'t feel this way all the time."" Again, the findings matched earlier experiments -- participants rated the articles associated with disgust and envy with less warmth than the pride or pity scenarios.""><b>Finding B:</b></span> While it\'s true that people are generally averse to harming others, the bottom line is that people don\'t feel this way all the time.""<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It is difficult to imagine that a parent would be able to meet all these criteria when administering spanking; indeed, it would likely be both inadvisable and bordering on abusive if parents spanked children following every instance of a given misbehavior. Spanking alone does not teach children why their behavior was wrong or what they should do instead . Rather, it teaches them that they must behave when the threat of physical punishment exists, but once the threat is gone, they have no reason to behave appropriately .""><b>Finding C:</b></span> Spanking alone does not teach children why their behavior was wrong or what they should do instead .<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: By the 9-month follow-up, two fifths (42%) reported at least one penetrative casual encounter over the academic year; percentages were similar in both sexes, w 2 (1) < 1. Sociosexuality significantly predicted casual sex engagement after controlling for demographics, OR ¼ 2.06 [1.70, 2.49], p < .001; the interaction with gender was not significant, OR ¼ 1.13 [0.93, 1.36]. Only 23% of those scoring below the median on sociosexuality engaged in casual sex compared to 62% of those scoring above the median, w 2 (1) ¼ 57.73, p < .001.""><b>Finding D:</b></span> Sociosexuality significantly predicted casual sex engagement after controlling for demographics, OR ¼ 2.06 [1.70, 2.49], p < .001; the interaction with gender was not significant, OR ¼ 1.13 [0.93, 1.36]."
Psychology_456_p$Psychology_147_p$Psychology_tweet_154_p$Psychology_193_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Such motivation can be beneficial, behaviorally and affectively, especially when goals become increasingly difficult over time. Practitioners who aim to facilitate effective goal setting in sport, business, and educational settings would benefit from guidelines for developing autonomous motivation. To conclude, the present research supports and extends previous findings regarding the role of autonomous motivation for adaptive goal striving.""><b>Finding A:</b></span> Practitioners who aim to facilitate effective goal setting in sport, business, and educational settings would benefit from guidelines for developing autonomous motivation.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: , .0046-.1719), indicating that behavioral targeting increases purchase intentions for the advertised product through the recognition of the implied social label. The results from study 1 provide support for the hypothesis that behaviorally targeted advertisements can act as implied social labels, resulting in adjustments to behavior consistent with the label. Consumers in the behaviorally targeted and the demographically targeted condition felt equally that the ad was matched to personal information from earlier in the experimental session (to a significantly greater extent than participants in the control, nontargeted condition).""><b>Finding B:</b></span> The results from study 1 provide support for the hypothesis that behaviorally targeted advertisements can act as implied social labels, resulting in adjustments to behavior consistent with the label.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HR was higher, though not significantly so, for boys circumcised at age 24 months or older (HR ¼ 1.96; 95% CI: 0.93-4.14), an estimate based on only seven cases of ASD in that group ( Table 2) . The increased risk of ASD in circumcised boys under the age of 5 years was present among boys in both Muslim and non-Muslim families ( Table 2) . Risk in this age group was markedly elevated among boys in non-Muslim families (HR ¼ 4.23; 95% CI: 1.90-9.44), a finding based on six ASD cases in circumcised boys versus 1165 cases in intact boys.""><b>Finding C:</b></span> The increased risk of ASD in circumcised boys under the age of 5 years was present among boys in both Muslim and non-Muslim families ( Table 2) .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found functional connectivity between the areas of the brain associated with short-term memory, self, and negative emotions, which cause sufferers to dwell on bad thoughts and lead to a poor quality of sleep. This research could lead to better sleep quality for people with depression, and opens up the possibility of new targeted treatments. In the brains of those living with depressive problems, they discovered a strong connection between the dorsolateral prefrontal cortex (associated with short-term memory), the precuneus (associated with the self), and the lateral orbitofrontal cortex (associated with negative emotion).""><b>Finding D:</b></span> The researchers found functional connectivity between the areas of the brain associated with short-term memory, self, and negative emotions, which cause sufferers to dwell on bad thoughts and lead to a poor quality of sleep."
Psychology_448_r$Psychology_17_p$Psychology_229_r$Psychology_293_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Controlling these factors is just as important as taking medications,"" Fries said. They also found that while older bipolar disorder patients had significantly accelerated epigenetic aging compared to controls, no difference was found in younger patients. ""We believe a difference wasn\'t detected in younger patients because they haven\'t had as much exposure to stressful events,"" Fries said.""><b>Finding A:</b></span> They also found that while older bipolar disorder patients had significantly accelerated epigenetic aging compared to controls, no difference was found in younger patients.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Risk was particularly high for infantile autism before age five years (HR ¼ 2.06; 95% CI: 1.36-3.13). Circumcised boys in non-Muslim families were also more likely to develop hyperkinetic disorder (HR ¼ 1.81; 95% CI: 1.11-2.96). Associations with asthma were consistently inconspicuous (HR ¼ 0.96; 95% CI: 0.84-1.10).""><b>Finding B:</b></span> Circumcised boys in non-Muslim families were also more likely to develop hyperkinetic disorder (HR ¼ 1.81; 95% CI: 1.11-2.96).<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This supports an interplay between the nap and subsequent overnight sleep in the consolidation of memories in young children."" The researchers say another highlight of their work is finding that naps do contribute to emotion processing in preschool children, which is consistent with parents\' and early childhood teachers\' observations, though this benefit in emotional memory is delayed, say Spencer and colleagues. This delay may reflect ""short-term destabilization of an enriched memory,"" they add.""><b>Finding C:</b></span> The researchers say another highlight of their work is finding that naps do contribute to emotion processing in preschool children, which is consistent with parents\' and early childhood teachers\' observations, though this benefit in emotional memory is delayed, say Spencer and colleagues.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Depression and sleeplessness go hand in hand.A petitefox/Flickr\n\naAn important part of the research was that we showed that in a population from the US, available because of the Human Connectome Project, the orbitofrontal cortex had increased functional connectivity with the other brain regions in people with depressive problems,a co-author and fellow University of Warwick professor Edmund Rolls, Ph.D. tells Inverse, referring to the large-scale effort to map the complete structural and functional neural connections within the human brain. A total of 162 functional connectivity neural links involved in the areas of the brain associated with sleep were identified from these scans. While anyone whoas experienced the difficulty of depression or insomnia may not be surprised that theyare connected, this study marks the first time scientists can definitively say there are neural mechanisms underlying the relationship between the two.""><b>Finding D:</b></span> A total of 162 functional connectivity neural links involved in the areas of the brain associated with sleep were identified from these scans."
Psychology_275_r$Psychology_171_r$Psychology_230_r$Psychology_tweet_283_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: For example, in one experiment, people felt more environmentally conscious after they received a behaviorally targeted ad for a ""green"" product. ""The power of a behaviorally targeted ad for a green product isn\'t just that it persuades you to buy the advertised product. It actually makes you feel more environmentally conscious and can change your behavior,"" said Rebecca Walker Reczek, co-author of the study and associate professor of marketing at The Ohio State University\'s Fisher College of Business.""><b>Finding A:</b></span> For example, in one experiment, people felt more environmentally conscious after they received a behaviorally targeted ad for a ""green"" product.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Those aged 35 to 49 experienced the highest level of happiness, while those between age 18 and 22 reported a decline in their happiness. A first-born child brought the most happiness, no matter what age the parents were. There was a 50 percent decrease in happiness during the birth of a second child, followed by a total slump by the time the third child is born.""><b>Finding B:</b></span> A first-born child brought the most happiness, no matter what age the parents were.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A significant benefit of napping was observed only when changes across the entire 24-hour period were considered. This supports an interplay between the nap and subsequent overnight sleep in the consolidation of memories in young children."" The researchers say another highlight of their work is finding that naps do contribute to emotion processing in preschool children, which is consistent with parents\' and early childhood teachers\' observations, though this benefit in emotional memory is delayed, say Spencer and colleagues.""><b>Finding C:</b></span> This supports an interplay between the nap and subsequent overnight sleep in the consolidation of memories in young children.""<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Sympathetic synchrony predicted perceived similarity between partners and this was true regardless of the social or physiological context. That is, sharing similar amounts sympathetic reactivity was sufficient to increase perceptions of similarity regardless of social context and no matter the arousal levels partners shared. Although this finding runs counter to the expectation that physiological synchrony would be most socially meaningful in the context of physiological reactivity, the finding is supported by prior work demonstrating a link between sympathetic synchrony and affiliation among strangers in similarly benign settings .""><b>Finding D:</b></span> That is, sharing similar amounts sympathetic reactivity was sufficient to increase perceptions of similarity regardless of social context and no matter the arousal levels partners shared."
Psychology_74_p$Psychology_tweet_73_r$Psychology_534_p$Psychology_42_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: IMPORTANCE Depression is associated with poor sleep quality. Understanding the neural connectivity that underlies both conditions and mediates the association between them is likely to lead to better-directed treatments for depression and associated sleep problems. The Depressive Problems score was positively correlated with poor sleep quality (r = 0.371; P < .001).""><b>Finding A:</b></span> Understanding the neural connectivity that underlies both conditions and mediates the association between them is likely to lead to better-directed treatments for depression and associated sleep problems.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Childhood Corporal #Punishment and Future Perpetration of Physical Dating Violence [a]  HT @username  #DV #IPV #VAW #Parenting ""><b>Finding B:</b></span> Childhood Corporal #Punishment and Future Perpetration of Physical Dating Violence [a]  HT @username  #DV #IPV #VAW #Parenting <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 1 These findings point toward the existence of provider-generated obstacles to access. However, questions of bias in diagnosis and patient management are secondary to questions of access because the former presuppose a clinical encounter that only a subset of disadvantaged help seekers will obtain if there exists systematic bias in access. I posit that racial and class bias influence decision making at the pre-encounter stage-namely, at the first request for care.""><b>Finding C:</b></span> However, questions of bias in diagnosis and patient management are secondary to questions of access because the former presuppose a clinical encounter that only a subset of disadvantaged help seekers will obtain if there exists systematic bias in access.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Mikko Myrskyla, professor of demography at LSE and Director of the Max Planck Institute for Demographic Research in Rostock, Germany, said: ""Our results show a temporary and transitory gain in parents\' happiness around the birth of first and second children. ""The fact that parental happiness increases before these children are born suggests that we are capturing broader issues relating to childbearing such as couples forming partnerships and making plans for the future. ""The arrival of a third child is not associated with an increase in the parents\' happiness, but this is not to suggest they are any less loved than their older siblings.""><b>Finding D:</b></span> ""The fact that parental happiness increases before these children are born suggests that we are capturing broader issues relating to childbearing such as couples forming partnerships and making plans for the future."
Psychology_tweet_230_r$Psychology_tweet_258_r$Psychology_410_r$Psychology_tweet_106_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It\'s not really manspreading. Expansive posture increases desirability consistent across gender. @username  ""><b>Finding A:</b></span> It\'s not really manspreading. Expansive posture increases desirability consistent across gender. @username  <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""‘Working is healthy; it keeps you young"" Why older workers work beyond the retirement age - a qualitative study: ""><b>Finding B:</b></span> ""‘Working is healthy; it keeps you young"" Why older workers work beyond the retirement age - a qualitative study: <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The findings revealed that marijuana users showed significantly lower dopamine responses compared to healthy controls, according to personality tests and brain scans. ""Marijuana abusers show lower positive and higher negative emotionality scores than controls, which is consistent, on one hand, with lower reward sensitivity and motivation and, on the other hand, with increased stress reactivity and irritability,"" researchers wrote in the study. ""We found that marijuana abusers display attenuated dopamine (DA) responses to MP, including reduced decreases in striatal distribution volumes.""><b>Finding C:</b></span> ""Marijuana abusers show lower positive and higher negative emotionality scores than controls, which is consistent, on one hand, with lower reward sensitivity and motivation and, on the other hand, with increased stress reactivity and irritability,"" researchers wrote in the study.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In addition, when fathers enacted or espoused a more egalitarian distribution of household labor, their daughters in particular expressed a greater interest in working outside the home and having a less stereotypical occupation. Fathers\' implicit gender-role associations also uniquely predicted daughters\' (but not sons\') occupational preferences. These findings suggest that a more balanced division of household labor between parents might promote greater workforce equality in future generations.""><b>Finding D:</b></span> Fathers\' implicit gender-role associations also uniquely predicted daughters\' (but not sons\') occupational preferences."
Psychology_430_r$Psychology_246_r$Psychology_tweet_46_p$Psychology_tweet_59_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: One person described the choir as a ""wonderful family."" Choir members said they felt more connected with their community and had better social functioning in general. These social outcomes could be particularly important for those suffering from chronic mental illness.""><b>Finding A:</b></span> Choir members said they felt more connected with their community and had better social functioning in general.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: An analysis of the records of 9,735 people living with depressive problems found that there was increased activity between these brain regions in people who also reported disrupted sleep patterns, and that\'s a crucial discovery in our understanding of these conditions. ""These findings provide a neural basis for understanding how depression relates to poor sleep quality, and this in turn has implications for treatment of depression and improvement of sleep quality because of the brain areas identified."" From the other side, people with insomnia also have a higher risk of depression and anxiety.""><b>Finding B:</b></span> ""These findings provide a neural basis for understanding how depression relates to poor sleep quality, and this in turn has implications for treatment of depression and improvement of sleep quality because of the brain areas identified.""<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Future trials will be needed to examine effectiveness in a clinical setting (as opposed to a carefully controlled laboratory-based trial). The results of the present study suggest that exercise improves sexual function in women experiencing sexual arousal side effects of antidepressants, with modest evidence of a specific benefit in exercising immediately before sexual activity. These findings have important implications for public health, as exercise as a treatment for sexual side effects is accessible, cheap, and does not add to burden of care.""><b>Finding C:</b></span> These findings have important implications for public health, as exercise as a treatment for sexual side effects is accessible, cheap, and does not add to burden of care.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Extraverted and conscientious adults exhibit a faster walking speed, while neurotics go slower.  ""><b>Finding D:</b></span> Extraverted and conscientious adults exhibit a faster walking speed, while neurotics go slower.  "
Psychology_tweet_7_p$Psychology_tweet_111_p$Psychology_tweet_167_p$Psychology_434_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Both the general psychopathology (16%; SE, 0.095; P = .05) and cognitive (18%; SE, 0.09; P = .01) factor were heritable and showed a negative genetic correlation. CONCLUSION AND RELEVANCE Dimensional and heritable general cognitive and psychopathology factors are associated with specific patterns of white matter properties, suggesting that dysconnectivity is a transdiagnostic brain-based phenotype in individuals with increased susceptibility and symptoms of psychiatric disorders. Whereas the boundaries of this maturational potential are likely regulated by genetic predispositions, experiences and environmental perturbations mediate the individual development of cognitive and mental characteristics.""><b>Finding A:</b></span> CONCLUSION AND RELEVANCE Dimensional and heritable general cognitive and psychopathology factors are associated with specific patterns of white matter properties, suggesting that dysconnectivity is a transdiagnostic brain-based phenotype in individuals with increased susceptibility and symptoms of psychiatric disorders.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Pretreatment with CBD significantly reduced anxiety, cognitive impairment and discomfort in their speech performance, and significantly decreased alert in their anticipatory speech. The placebo group presented higher anxiety, cognitive impairment, discomfort, and alert levels when compared with the control group as assessed with the VAMS. The SSPS-N scores evidenced significant increases during the testing of placebo group that was almost abolished in the CBD group.""><b>Finding B:</b></span> The placebo group presented higher anxiety, cognitive impairment, discomfort, and alert levels when compared with the control group as assessed with the VAMS.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Vickhoff and colleagues 6 monitored the heart rates of singers and found that as the members sang in unison, their pulses began to speed up and slow down at the same rate. Participants in the doppel active condition displayed lower increases in skin conductance responses relative to baseline and reported lower anxiety levels compared to the control group. Therefore, the presence, as opposed to its absence, of a slow rhythm, which in the present study was instantiated as an auxiliary slow heartbeat delivered through doppel, had a significant calming effect on physiological arousal and subjective experience during a socially stressful situation.""><b>Finding C:</b></span> Participants in the doppel active condition displayed lower increases in skin conductance responses relative to baseline and reported lower anxiety levels compared to the control group.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: found that individuals with ASD were more likely to report television and \'\'by making mistakes\'\' in their list of sexual knowledge sources, and less likely to report social sources. Most concerning is the potential that the combination of age appropriate sexual motivation and interest, limited sexual knowledge and experiences, and additional social deficits, may place adolescents and young adults with ASD at increased risk for sexual violence victimization. Children with autism in the education system were not at an increased risk for sexual abuse compared to peers with other disabilities.""><b>Finding D:</b></span> Most concerning is the potential that the combination of age appropriate sexual motivation and interest, limited sexual knowledge and experiences, and additional social deficits, may place adolescents and young adults with ASD at increased risk for sexual violence victimization."
Psychology_302_p$Psychology_351_p$Psychology_342_r$Psychology_179_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The results of our studies suggest several interesting avenues for future research. Future research could explore other sources for implied social labels in addition to behaviorally targeted ads. For example, word-of-mouth recommendations from friends and compliments from salespeople can both likely act as implied social labels (e.g., ""You can really tell a quality product when you see one"" could be interpreted as an implied label that one is particularly discerning).""><b>Finding A:</b></span> Future research could explore other sources for implied social labels in addition to behaviorally targeted ads.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Uncovering the more subtle strategies and motivations is the first step in the positive deviance approach and was done in this study by engaging men in in-depth discussions not only of known strategies for avoiding HIV, but of how they manage to sustain behaviors that are generally challenging for most men to sustain over time, and of behaviors that may not at face value seem protective, but when taken together could serve to lower exposure to risk. Although the development of an adaptive strategies questionnaire to determine the extent of engagement in adaptive strategies and the relationship of adaptive strategies to remaining HIV negative over time was the end-goal of our study, we also see applicability of our qualitative findings to the development of a risk reduction intervention. A tailored intervention based on these, when combined with known strategies such as condom use and PrEP, could serve to lower HIV risk.""><b>Finding B:</b></span> Although the development of an adaptive strategies questionnaire to determine the extent of engagement in adaptive strategies and the relationship of adaptive strategies to remaining HIV negative over time was the end-goal of our study, we also see applicability of our qualitative findings to the development of a risk reduction intervention.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: To do this, they presented children ages approximately three to five years (34-64 months) with faces paired with mean or nice word descriptions, but they saw no significant main effects of emotional valence on recognition memory. Change in memory accuracy also did not differ when tested after a nap compared to the change in memory accuracy after an interval awake, they report. However, when memory was tested again following overnight sleep, the change in memory accuracy was greater if the child had napped the previous day.""><b>Finding C:</b></span> Change in memory accuracy also did not differ when tested after a nap compared to the change in memory accuracy after an interval awake, they report.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: For these teens, being popular was their highest goal, Allen said. According the study, by the time they reached the age of 22, the once-popular teens were perceived as less competent, and were more likely to have problems with drugs and alcohol. The teens\' ""pseudomature behavior,"" as the researchers call it, ""predicted long-term difficulties in close relationships, as well as significant problems with alcohol and substance use, and elevated levels of criminal behavior,"" the study said.""><b>Finding D:</b></span> The teens\' ""pseudomature behavior,"" as the researchers call it, ""predicted long-term difficulties in close relationships, as well as significant problems with alcohol and substance use, and elevated levels of criminal behavior,"" the study said."
Psychology_tweet_126_p$Psychology_tweet_91_r$Psychology_202_r$Psychology_156_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Empathic accuracy and trait empathy measurements demonstrated high correlation (r = 0.62, p < 0.001). In line with our hypothesis, the male partner\'s empathic accuracy significantly moderated the effect of touch on synchronization for respiration fluctuations (F (4,28000) = 27.87, p < 0.0001, ΔBIC = 419439.8, ΔR 2 = 0.23). More specifically, a high level of empathic accuracy (one standard deviation above the mean) compared to a low level (one standard deviation below the mean) was associated with increased coupling between female velocity and male acceleration in respiration during the touch condition (Δζ t(p) = 0.028, p < 0.001, 95% CI [0.016, 0.040]).""><b>Finding A:</b></span> In line with our hypothesis, the male partner\'s empathic accuracy significantly moderated the effect of touch on synchronization for respiration fluctuations (F (4,28000) = 27.87, p < 0.0001, ΔBIC = 419439.8, ΔR 2 = 0.23).<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Learning a lot about sleep from @username. Naps and sleep are very important for young children to enhance emotional memory. Even more reasons for a daytime siesta. ""><b>Finding B:</b></span> Learning a lot about sleep from @username. Naps and sleep are very important for young children to enhance emotional memory. Even more reasons for a daytime siesta. <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The main message from this study is that ophthalmologists should be more aware of the risks of developing dementia for people with these eye conditions and primary care doctors seeing patients with these eye conditions might be more careful on checking on possible dementia or memory loss,"" Lee explained in a university news release. Patients with age-related macular degeneration, diabetic retinopathy or glaucoma had a 40 to 50 percent greater risk of Alzheimer\'s disease than those without the eye conditions, the researchers said. ""What we found was not subtle,"" said Paul Crane, a professor of medicine at the university.""><b>Finding C:</b></span> Patients with age-related macular degeneration, diabetic retinopathy or glaucoma had a 40 to 50 percent greater risk of Alzheimer\'s disease than those without the eye conditions, the researchers said.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Consumers who knew they had received a targeted ad reported being more interested in the advertised product, and even changed their self-perceptions to be more in line with what the ad implied about them."" ""Consumers who knew they had received a targeted ad reported being more interested in the advertised product, and even changed their self-perceptions to be more in line with what the ad implied about them,"" she explains. While the effectiveness of behaviorally targeted ads is great news for marketers, these findings bring up some troubling hypotheticals.""><b>Finding D:</b></span> ""Consumers who knew they had received a targeted ad reported being more interested in the advertised product, and even changed their self-perceptions to be more in line with what the ad implied about them,"" she explains."
