id	text
Biology_tweet_179_r$Biology_tweet_23_r$Biology_160_p$Biology_156_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: New #climate connection between New Zealand and North America can be used to predict rainfall in Southwestern US ""><b>Finding A:</b></span> New #climate connection between New Zealand and North America can be used to predict rainfall in Southwestern US <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Well, this is fascinating. Climate control allows us to create temp and moisture conditions we feel most comfortable in. So what climate do most Americans ""recreate"" in their homes? Western Kenya!    ""><b>Finding B:</b></span> Well, this is fascinating. Climate control allows us to create temp and moisture conditions we feel most comfortable in. So what climate do most Americans ""recreate"" in their homes? Western Kenya!    <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These developments allowed us to conceive a neuroprosthetic system that controlled a broad range of foot trajectories during continuous locomotion in paralyzed rats. Animals with complete spinal cord injury performed more than 1000 successive steps without failure, and were able to climb staircases of various heights and lengths with precision and fluidity. Beyond therapeutic potential, these findings provide a conceptual and technical framework to personalize neuromodulation treatments for other neurological disorders.""><b>Finding C:</b></span> Animals with complete spinal cord injury performed more than 1000 successive steps without failure, and were able to climb staircases of various heights and lengths with precision and fluidity.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: During joint development the formation of the synovial cavity is central to joint morphogenesis , and synovial cavity formation fails in digits that lack the BMP antagonist Noggin , suggesting that regulation of BMP signaling is required for joint morphogenesis. Here we demonstrate that treating non-regenerative digit amputation wounds with BMP9 stimulates the regeneration of joint structures. Further, we show that BMP9-induced joint regeneration requires the proteoglycan 4 (Prg4) gene.""><b>Finding D:</b></span> Here we demonstrate that treating non-regenerative digit amputation wounds with BMP9 stimulates the regeneration of joint structures."
Biology_tweet_1_p$Biology_8_p$Biology_430_r$Biology_tweet_124_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In any case, the burned area is robustly projected to increase. The higher the warming level is, the larger is the increase of burned area, ranging from~40% to~100% across the scenarios. Our results indicate that significant benefits would be obtained if warming were limited to well below 2°C.""><b>Finding A:</b></span> The higher the warming level is, the larger is the increase of burned area, ranging from~40% to~100% across the scenarios.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This condition can amplify activation of AMPK and its substrates ULK1, MFF, and Pgc1α, leading to improved mitochondrial capacity and quality, which in turn generates sufficient energy for protein biosynthesis. These Ago2-mediated molecular events may solve the paradox of protein biosynthesis in the obese liver, demonstrate a new mechanism in the regulation of basal metabolic activity, and provide a novel therapeutic target for metabolic diseases. In conclusion, our results highlight that Ago2 uniquely regulates energy production and consumption in the liver, and suggest hepatic Ago2-mediated RNA silencing is a key regulator of glucose and lipid metabolism during the pathogenesis of obesity.""><b>Finding B:</b></span> These Ago2-mediated molecular events may solve the paradox of protein biosynthesis in the obese liver, demonstrate a new mechanism in the regulation of basal metabolic activity, and provide a novel therapeutic target for metabolic diseases.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The filefish smelled so strongly of coral that sometimes the crabs were attracted to the fish instead of coral, when given a choice between the two. ""We can tell that there is something going through the filefish diet that\'s making the fish smell enough like the coral to confuse the crabs,"" Booker said. When the filefish diet didn\'t match the corals in the tank, the cod were restless, suggesting that they smelled food.""><b>Finding C:</b></span> ""We can tell that there is something going through the filefish diet that\'s making the fish smell enough like the coral to confuse the crabs,"" Booker said.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In total, 86% of cells recorded at least one additional felid species in our present-natural counterfactual, and up to 4-5 more large-felid species in 10% of the cells. A significant positive correlation was recorded between the number of prey species lost and the number of large-felid species lost from a cell. Our results draw attention to the continuation of a trend of megafauna decline that began with the emergence of hominins in the Pleistocene.""><b>Finding D:</b></span> A significant positive correlation was recorded between the number of prey species lost and the number of large-felid species lost from a cell."
Biology_tweet_104_r$Biology_426_r$Biology_tweet_55_r$Biology_319_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Noodles: Instant friend or fiend? New study shows link to distinct cardiometabolic risk factors, from Korean studies. ""><b>Finding A:</b></span> Noodles: Instant friend or fiend? New study shows link to distinct cardiometabolic risk factors, from Korean studies. <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Every day that the fetus has left to develop in the mother\'s womb counts when it comes to premature births."" After 18 of 20 days of gestation, the mice developed the same symptoms that women with preeclampsia experience: increased blood pressure and protein in their urine. Conversely, when researchers reduced the receptor heterodimers, it delayed preeclampsia.""><b>Finding B:</b></span> After 18 of 20 days of gestation, the mice developed the same symptoms that women with preeclampsia experience: increased blood pressure and protein in their urine.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: #humanmicrobiome David Mills- more bifidobacteria less glycans in baby\'s poop ""><b>Finding C:</b></span> #humanmicrobiome David Mills- more bifidobacteria less glycans in baby\'s poop <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Different Genes, Same Structure\n\nIn the study, the TSRI team solved the high-resolution structure of SMO, which is the first non-class A GPCR structure published to date (class A GPCRs are also known as rhodopsin-like GPCRs). The results showed the molecule is nearly identical to the classic GPCR shape, even though it bears almost no similarity in terms of genetic sequence. ""These receptors are very different--less than 10 percent sequence identity, and yet they have the same 7-transmembrane helical fold,"" Wang added.""><b>Finding D:</b></span> The results showed the molecule is nearly identical to the classic GPCR shape, even though it bears almost no similarity in terms of genetic sequence."
Biology_41_r$Biology_181_p$Biology_26_p$Biology_56_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Note: material may have been edited for length and content. For further information, please contact the cited source. X Chromosome Dosage Influences DNA Methylation Dynamics during Reprogramming to Mouse iPSCs.""><b>Finding A:</b></span> X Chromosome Dosage Influences DNA Methylation Dynamics during Reprogramming to Mouse iPSCs.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However, we find that a slight amount of excess ink is present on the stamp surface. When this stamp is used to print, the excess ink spreads upon contact, resulting in greater width and corner roundness of the printed features compared to the stamp and an overall loss of pattern fidelity ( fig. When the CNT stamp is then used for printing, uniform ink transfer is achieved by relying on the formation of nanoscale contact points across the surface of each microscale stamp feature, therefore replicating the shapes of the stamp features with high accuracy.""><b>Finding B:</b></span> When this stamp is used to print, the excess ink spreads upon contact, resulting in greater width and corner roundness of the printed features compared to the stamp and an overall loss of pattern fidelity ( fig.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Overall, 341 of the original 580 tumor vlincRNAs ( Table 1) overlap ENCODE vlincRNAs identified from mostly different cell lines, using a different sequencing platform (p-value 1.54 × 10 -45 ). VlincRNAs were found in all cell lines tested, including non-cancerous cell lines and tissues (Table 1) . Embryonic stem cell line H1-hEsc expressed 469 such regions, while non-cancerous normal human epidermal keratinocyte line (NHEK) and normal human umbilical vein endothelial cells (HUVEC) expressed 248 and 340 vlincRNAs, respectively (Table 1; Additional File 1,  Table S1 ).""><b>Finding C:</b></span> VlincRNAs were found in all cell lines tested, including non-cancerous cell lines and tissues (Table 1) .<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The 2 major dietary patterns were associated with distinct cardiometabolic risk factors. The consumption of instant noodles was associated with increased prevalence of metabolic syndrome in women, independent of major dietary patterns. The prevalence of overweight in the adult population increased from 26% in 1998 to 32% in 2007 (1) and that of metabolic syndrome in the adult population increased from 25% to 31% in the same time period .""><b>Finding D:</b></span> The consumption of instant noodles was associated with increased prevalence of metabolic syndrome in women, independent of major dietary patterns."
Biology_35_p$Biology_170_r$Biology_448_r$Biology_76_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These observations are also in accordance with another study on ultrastructural changes of MSCs during neuronal induction . This study demonstrated that a viable stem cell population can be isolated and expanded from equine cadaver ligaments up to 72 hours post-mortem. Differentiation assays, flow cytometry, immunofluorescence and TEM analyses confirmed the stemness of these cells.""><b>Finding A:</b></span> This study demonstrated that a viable stem cell population can be isolated and expanded from equine cadaver ligaments up to 72 hours post-mortem.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Expecting to see behavioral disruptions in the drugged fish, which the researchers did, they also saw reduced orienting behaviors by the healthy fish. As the project progressed, fish were exposed to non-fish objects, which failed to initiate social orienting. Eventually, the research team concluded that zebrafish copy each other\'s motions and are dependent on another socially engaged fish to begin social orienting.""><b>Finding B:</b></span> As the project progressed, fish were exposed to non-fish objects, which failed to initiate social orienting.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The new study challenges that paradigm, suggesting that enterobactin also binds to a protein called ATP synthase inside the host\'s mitochondria, drawing iron into the host\'s cells too. ""While bacteria make this iron-scavenging compound for their own use, our research suggests that mammals--including humans--have learned over time to hijack it for their own benefit,"" said Han. Oral antibiotics could potentially have the same impact, he says.""><b>Finding C:</b></span> ""While bacteria make this iron-scavenging compound for their own use, our research suggests that mammals--including humans--have learned over time to hijack it for their own benefit,"" said Han.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A complex normal human tissue, blood, revealed expression of 613 vlincRNAs, of which 331 (p-value 2.03 × 10 -49 ) overlap ENCODE vlincRNAs. Of 2,285 vlincRNAs found in cancerous or immortalized cells/tissues, 1,088 (47.7%) occurred in the non-cancerous cell lines or blood. While cancerous cells have highlyrearranged genomes and, in theory, could produce non-functional vlincRNA transcripts that reflect those re-arrangements, this argument cannot be made about the Figure S1 .""><b>Finding D:</b></span> Of 2,285 vlincRNAs found in cancerous or immortalized cells/tissues, 1,088 (47.7%) occurred in the non-cancerous cell lines or blood."
Biology_tweet_116_r$Biology_153_p$Biology_71_r$Biology_tweet_15_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Stopping #deforestation and letting harvested forests grow could remove 120bn tons of #CO2 by 2100  @username""><b>Finding A:</b></span> Stopping #deforestation and letting harvested forests grow could remove 120bn tons of #CO2 by 2100  @username<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thus, the relatively low (compared with other nodes) discrepancy between mean model estimate and fossil date for node t 13 (34.6%; Table 5 ) may reflect the effect of the near-total absence of a crown strepsirrhine fossil record on both dates rather than relative congruence between the two. Compared with two recent molecular studies of primate divergence dates Young 2006, 2008) , the majority of our estimates are somewhat older (Fig. In most cases, the increases suggested discrepancies between estimated divergence dates and the oldest known fossil representative of a clade.""><b>Finding B:</b></span> Compared with two recent molecular studies of primate divergence dates Young 2006, 2008) , the majority of our estimates are somewhat older (Fig.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""We show that it is possible to use freeze-dried, cell-free extracts along with freeze-dried synthetic biology components to conduct innovative educational experiments in classrooms and other low-resource settings. The BioBits kits enable us to expose young kids, older kids, and even adults to the wonders of synthetic biology and, as a result, are poised to transform science education and society. This BioBits project demonstrates the kind of out-of-the-box thinking and refusal to accept the status quo that we value and cultivate at the Wyss Institute, and we all hope it will stimulate young people to be intrigued by science,"" said Wyss Institute Founding Director Donald Ingber, M.D., Ph.D., who is also the Judah Folkman Professor of Vascular Biology at Harvard Medical School (HMS) and the Vascular Biology Program at Boston Children\'s Hospital, as well as Professor of Bioengineering at Harvard\'s John A. Paulson School of Engineering and Applied Sciences (SEAS).""><b>Finding C:</b></span> The BioBits kits enable us to expose young kids, older kids, and even adults to the wonders of synthetic biology and, as a result, are poised to transform science education and society.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our findings indicate that 83 phylotypes (<0.1% of the retrieved fungi), mostly belonging to wind dispersed, generalist Ascomycota, dominate soils globally. Whole-genome comparisons with less dominant, generalist fungi point at a significantly higher number of genes related to stress-tolerance and resource uptake in the dominant fungi, suggesting that they might be better in colonising a wide range of environments. Our findings constitute a major advance in our understanding of the ecology of fungi, and have implications for the development of strategies to preserve them and the ecosystem functions they provide.""><b>Finding D:</b></span> Whole-genome comparisons with less dominant, generalist fungi point at a significantly higher number of genes related to stress-tolerance and resource uptake in the dominant fungi, suggesting that they might be better in colonising a wide range of environments."
Biology_tweet_37_p$Biology_111_r$Biology_tweet_295_r$Biology_tweet_285_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thus, the widely held belief that cheetah hunts consist of simple highspeed chases seems an oversimplification. Rather, we suggest that cheetah chases comprise two primary phases: (i) an initial rapid acceleration resulting in high speed to quickly catch up with prey, followed by (ii) a prey-specific slowing period that enables the cheetah to match turns instigated by prey as the distance between them closes. However, this formulation only considered forward acceleration and speed, ignoring lateral acceleration.""><b>Finding A:</b></span> Rather, we suggest that cheetah chases comprise two primary phases: (i) an initial rapid acceleration resulting in high speed to quickly catch up with prey, followed by (ii) a prey-specific slowing period that enables the cheetah to match turns instigated by prey as the distance between them closes.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Rainforests of the sea\n\nThe index provides a valuable new tool to conservationists and park managers committed to preserving coral reefs and scientists interested in learning more about the hundreds of reef-building corals. ""In our study, we observed a widely variable bleaching and mortality response among corals,"" Marcelino says. ""Now, with the index, we have a platform we can use to better understand bleaching mechanisms, both intrinsic and environmental.""><b>Finding B:</b></span> ""In our study, we observed a widely variable bleaching and mortality response among corals,"" Marcelino says.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: New paper from our lab out today in @username showing how #vitaPAMP recognition via TLR8 promotes #TFHcell differentiation &amp; #vaccine responses. \nFree full text  \n""><b>Finding C:</b></span> New paper from our lab out today in @username showing how #vitaPAMP recognition via TLR8 promotes #TFHcell differentiation &amp; #vaccine responses. \nFree full text  \n<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: the fingerprint sensor \nits activator domain contains the sites for function in multiple contexts despite the sixth finger👆lead to a hypothesized network of contextual connections\nand the region near basic tail shares.\\ The transactivation domain... ""><b>Finding D:</b></span> the fingerprint sensor \nits activator domain contains the sites for function in multiple contexts despite the sixth finger👆lead to a hypothesized network of contextual connections\nand the region near basic tail shares.\\ The transactivation domain... "
Biology_tweet_5_p$Biology_tweet_77_p$Biology_tweet_34_p$Biology_tweet_23_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Na + metabolism may represent an unappreciated functional component of skin barrier formation. Large amounts of Na + are stored in the skin. This age-dependent Na + accumulation is associated with primary (essential) and secondary hypertension .""><b>Finding A:</b></span> Large amounts of Na + are stored in the skin.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The exclusion of participants taking blood pressurelowering or lipid-lowering medications or who had a history of diabetes mellitus did not change the overall associations between dietary patterns and cardiometabolic risk factors. The consumption of instant noodles $2 times/wk was associated with a higher prevalence of metabolic syndrome in women [OR: 1.68; 95% CI: 1.10, 2.55; P-trend < 0.01, P-interaction (gender 3 instant noodle intake) = 0.04] and marginally higher abdominal obesity in women (OR: 1.48; 95% CI: 0.99, 2.21; Ptrend = 0.06) but not in men ( Table 5 ). Consumption of instant noodles once per week was also associated with a higher prevalence of metabolic syndrome in women (OR: 1.26; 95% CI: 1.06, 1.50) but not in men.""><b>Finding B:</b></span> The consumption of instant noodles $2 times/wk was associated with a higher prevalence of metabolic syndrome in women [OR: 1.68; 95% CI: 1.10, 2.55; P-trend < 0.01, P-interaction (gender 3 instant noodle intake) = 0.04] and marginally higher abdominal obesity in women (OR: 1.48; 95% CI: 0.99, 2.21; Ptrend = 0.06) but not in men ( Table 5 ).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Therefore, these relationships between the size fractions of the organic aerosols and the virus and bacteria deposition rates could be also determined by the origin of air masses. The daily deposition rates of viruses associated with aerosols <0.7 μm in size explains observations that identical viral sequences occur at geographically distant locations and in very different environments , likely as a consequence of long persistence and dispersal in the atmosphere. This provides a mechanism for maintaining the very high diversity of viruses, as well as bacteria observed at a local level but constrained globally, consistent with a seedbank model.""><b>Finding C:</b></span> The daily deposition rates of viruses associated with aerosols <0.7 μm in size explains observations that identical viral sequences occur at geographically distant locations and in very different environments , likely as a consequence of long persistence and dispersal in the atmosphere.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The value distributions of the climate variables used in the climate dissimilarity index can be viewed in figure 1. North American homes were most similar in climate to the outdoor conditions of west central Kenya (C ¼ 2.938). The mean maximum temperature (average of all seasons) in the North American homes was 25.358C compared with 25.068C for the conditions outdoors in west central Kenya.""><b>Finding D:</b></span> North American homes were most similar in climate to the outdoor conditions of west central Kenya (C ¼ 2.938)."
Biology_248_p$Biology_192_p$Biology_35_r$Biology_430_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This model does not require inputs to be identical, as long as the number of simultaneous inputs is sufficiently large and give rise to different adaptive responses. Collectively, these findings highlight the reactive nature of the human immune system with implications, not only for our under-standing of newborn immune systems, but also for our understanding of human immune system variation in general and how this is shaped by environmental influences. We also propose that in-depth analyses during early life adaptation to environmental influences provides a unique opportunity for better understanding the molecular mechanisms of immune system adaptation to environmental influences in humans.""><b>Finding A:</b></span> Collectively, these findings highlight the reactive nature of the human immune system with implications, not only for our under-standing of newborn immune systems, but also for our understanding of human immune system variation in general and how this is shaped by environmental influences.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Together, these data identify that the Ser435 residue is a direct target of PKA and that its phosphorylation specifically enhances repair of UV-induced DNA damage. , MC1R signaling also protects melanocytes against carcinogenesis independent of pigmentation . Mediated by robust cAMP second messenger generation, MC1R signaling enhances the rate of clearance of UVinduced DNA photodamage .""><b>Finding B:</b></span> , MC1R signaling also protects melanocytes against carcinogenesis independent of pigmentation .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Furthermore, TEM analysis confirmed the stemness of EC-MSCs and identified some cells with a typical neuronal morphology. CONCLUSIONS:\n\nOur findings raise the prospect that the tissues harvested from equine ligaments up to 72 hours of post-mortem represent an available reservoir of specific stem cells. EC-MSCs could be a promising alternative source for tissue engineering and stem cell therapy in equine medicine.""><b>Finding C:</b></span> CONCLUSIONS:\n\nOur findings raise the prospect that the tissues harvested from equine ligaments up to 72 hours of post-mortem represent an available reservoir of specific stem cells.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Crabs preferred the odour of filefish fed their preferred coral over the odour of filefish fed a non-preferred coral, suggesting coralspecific dietary elements that influence odour are sequestered. Crabs also exhibited a similar preference for the odour of filefish fed their preferred coral and odour directly from that coral, suggesting a close chemical match. This is, we believe, the first evidence of diet-induced chemical crypsis in a vertebrate.""><b>Finding D:</b></span> Crabs also exhibited a similar preference for the odour of filefish fed their preferred coral and odour directly from that coral, suggesting a close chemical match."
Biology_450_p$Biology_420_p$Biology_tweet_67_p$Biology_tweet_167_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Complementary studies of social learning in captivity would be useful in examining in detail the context in which different associations are formed. Our work demonstrates that wild birds can learn socially to recognize previously unfamiliar sounds as alarm calls. In our current experiment, learning could not be asocial because the unfamiliar sounds were never presented at the same time as predator models.""><b>Finding A:</b></span> Our work demonstrates that wild birds can learn socially to recognize previously unfamiliar sounds as alarm calls.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Ideally, future studies would challenge this hypothesis with other salient group affiliations. Our study also raises questions about whether paranoia depends on qualitatively different social reasoning or instead reflects typical social information processing with a lower threshold for social threat detection. ), suggesting that harmful intent attributions should become increasingly out of proportion as pre-existing paranoia increases.""><b>Finding B:</b></span> Our study also raises questions about whether paranoia depends on qualitatively different social reasoning or instead reflects typical social information processing with a lower threshold for social threat detection.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: After weight loss, increased amounts of Bacteroidetes (3% to 15%) and a decreased abundance of Firmicutes were observed, and these changes correlated with the percentage of weight loss and not with changes in dietary caloric content. These human studies confirmed animal data suggesting that alterations in gut microbial composition are associated with obesity. This report documented an abundance of Bifidobacterium taxa and decreased proportions of Staphylococcus aureus in children who were whose weight was within reference intervals at age 7 years than in those who were overweight or obese.""><b>Finding C:</b></span> These human studies confirmed animal data suggesting that alterations in gut microbial composition are associated with obesity.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Darwin\'s dilemma resolved - high rates of evolution in Cambrian explosion consistent with natural selection: ""><b>Finding D:</b></span> Darwin\'s dilemma resolved - high rates of evolution in Cambrian explosion consistent with natural selection: "
Biology_222_p$Biology_tweet_44_r$Biology_40_r$Biology_tweet_139_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Competition may be insufficient as a mechanism to drive many or any native plant species extinct, other than at a local scale . In addition, native plants may have the capacity to out-compete or coexist with the invaders, at least in some local environments . However, it is possible to evaluate two conditions that need to be met if past introductions are likely to cause future extinctions.""><b>Finding A:</b></span> In addition, native plants may have the capacity to out-compete or coexist with the invaders, at least in some local environments .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: RESEARCH: More light shed on #melanoma development #skincancer #sunscreen #tanning \n\n--""><b>Finding B:</b></span> RESEARCH: More light shed on #melanoma development #skincancer #sunscreen #tanning \n\n--<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The relationship between human genetics, breast milk and Bifidobacterium appears to have developed throughout mammalian evolution. The study found that, on average, Bifidobacterium were established earlier and more frequently in infants fed by women with an active copy of the gene, the secretors, than without one, the non-secretors. The authors found that the intestinal tracts of infants fed by non-secretor mothers are delayed in establishing a bifidobacteria-dominated microbiota.""><b>Finding C:</b></span> The study found that, on average, Bifidobacterium were established earlier and more frequently in infants fed by women with an active copy of the gene, the secretors, than without one, the non-secretors.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: New paper by some great MSc students (Vanessa Saalfeld &amp; Zeina Ramadan, joint 1st authors), \u2066@username\u2069 &amp; yours truly. Experimentally induces social threat causes paranoid thinking.  ""><b>Finding D:</b></span> New paper by some great MSc students (Vanessa Saalfeld &amp; Zeina Ramadan, joint 1st authors), \u2066@username\u2069 &amp; yours truly. Experimentally induces social threat causes paranoid thinking.  "
Biology_tweet_129_p$Biology_tweet_213_r$Biology_504_r$Biology_433_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Furthermore, the relative distribution of the aptamer to the tumor was enhanced in relation to uptake by the liver and kidneys. Our strategy may provide an approach to improving the therapeutic indices of aptamer-based medicines. (Fig.""><b>Finding A:</b></span> Our strategy may provide an approach to improving the therapeutic indices of aptamer-based medicines.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: I spent a month in the Liberian rainforest searching for this bird. Now we know it was never a true species  ""><b>Finding B:</b></span> I spent a month in the Liberian rainforest searching for this bird. Now we know it was never a true species  <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: If the coal fire-fueled soils around Centralia, Pennsylvania, are any indication, organisms with smaller genomes and cells may do well in the future. The research clearly shows that, for soil microbiomes, hot temperatures result in both smaller genomes on average and also smaller cell sizes, said Ashley Shade, MSU microbial biologist, and the study\'s lead author. This isn\'t the case of simply one microbe embracing an economical approach, either; the majority of populations living in the steaming ground have these same traits.""><b>Finding C:</b></span> If the coal fire-fueled soils around Centralia, Pennsylvania, are any indication, organisms with smaller genomes and cells may do well in the future.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 4c, d , e, f). Sons of males that had been exposed to a single heatwave in the previous generation showed a 25% reduction in mating success and subsequent offspring production, compared with controls whose fathers had not experienced heatwave conditions ( Fig. Critically, these same transgenerational effects were also evident when mature inseminated sperm alone had experienced the same conditions within the female: sons fertilised by heatwave-exposed spermatozoa in the female tract suffered 25 to 40% reductions in their reproductive output and mating success, compared with sons from parents where the mother had experienced the heatwave before mating and sperm storage, or controls where no heatwaves were experienced ( Fig.""><b>Finding D:</b></span> Sons of males that had been exposed to a single heatwave in the previous generation showed a 25% reduction in mating success and subsequent offspring production, compared with controls whose fathers had not experienced heatwave conditions ( Fig."
Biology_tweet_190_r$Biology_20_r$Biology_tweet_0_p$Biology_64_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Stress response modulation by mitochondria [Genetics]   @username""><b>Finding A:</b></span> Stress response modulation by mitochondria [Genetics]   @username<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Tissues from equine cadaver ligaments up to 72 hours of post-mortem: a promising reservoir of stem cells. Phase contrast microscopy revealed that cells with fibroblast-like appearance were predominant in the culture. Differentiation assays proved that EC-MSCs are able to differentiate towards mesodermal lineages (osteogenic, adipogenic, chondrogenic).""><b>Finding B:</b></span> Tissues from equine cadaver ligaments up to 72 hours of post-mortem: a promising reservoir of stem cells.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Complementary studies of social learning in captivity would be useful in examining in detail the context in which different associations are formed. Our work demonstrates that wild birds can learn socially to recognize previously unfamiliar sounds as alarm calls. In our current experiment, learning could not be asocial because the unfamiliar sounds were never presented at the same time as predator models.""><b>Finding C:</b></span> Our work demonstrates that wild birds can learn socially to recognize previously unfamiliar sounds as alarm calls.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Average melatonin suppression across the light exposure was 87.6 AE 10. and at the same relative clock times during the dim light condition (AUC DL ) are plotted for each subject in Figure 2 . Melatonin levels at 10-min (P = 0.008, d = 0.70), 30-min (P = 0.006, d = 1.56), and 50-min after the start of the light exposure (P = 0.002, d = 1.86) were significantly lower than levels at the same clock times in the dim light condition (Fig. Melatonin levels remained significantly lower at 20-min (P < 0.001, d = 2.07) and 50-min following the end of the bright light exposure condition (P < 0.001, d = 1.43) compared to the dim light condition (Fig.""><b>Finding D:</b></span> Melatonin levels at 10-min (P = 0.008, d = 0.70), 30-min (P = 0.006, d = 1.56), and 50-min after the start of the light exposure (P = 0.002, d = 1.86) were significantly lower than levels at the same clock times in the dim light condition (Fig."
